id,filename,category,subcategory,speaker_id,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,preservation_priority,split,notes
MB_CRIT_FOOTSTEPS_010,footsteps_010.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.57,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_011,footsteps_011.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.24,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_012,footsteps_012.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.38,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_013,footsteps_013.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_014,footsteps_014.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.47,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_015,footsteps_015.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.04,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_016,footsteps_016.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_017,footsteps_017.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_018,footsteps_018.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.35,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_019,footsteps_019.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.19,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_020,footsteps_020.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.46,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_021,footsteps_021.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_022,footsteps_022.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_023,footsteps_023.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_024,footsteps_024.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.93,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_025,footsteps_025.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_026,footsteps_026.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_027,footsteps_027.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.95,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_028,footsteps_028.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.26,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_029,footsteps_029.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.06,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_030,footsteps_030.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.20,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_031,footsteps_031.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.14,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_032,footsteps_032.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.82,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_033,footsteps_033.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.78,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_034,footsteps_034.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.45,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_035,footsteps_035.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.59,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_036,footsteps_036.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_037,footsteps_037.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_038,footsteps_038.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_039,footsteps_039.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_040,footsteps_040.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_041,footsteps_041.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.41,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_042,footsteps_042.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.68,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_043,footsteps_043.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.38,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_044,footsteps_044.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.78,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_045,footsteps_045.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_046,footsteps_046.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_047,footsteps_047.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.68,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_048,footsteps_048.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_049,footsteps_049.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_050,footsteps_050.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.20,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_051,footsteps_051.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_052,footsteps_052.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.55,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_053,footsteps_053.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_054,footsteps_054.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_055,footsteps_055.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.21,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_056,footsteps_056.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_057,footsteps_057.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.21,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_058,footsteps_058.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_059,footsteps_059.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_060,footsteps_060.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_061,footsteps_061.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_062,footsteps_062.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_063,footsteps_063.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_064,footsteps_064.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_065,footsteps_065.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_066,footsteps_066.wav,footsteps,Critical Footsteps,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.85,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_067,footsteps_067.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_068,footsteps_068.wav,footsteps,Critical Footsteps,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (footsteps)
MB_CRIT_FOOTSTEPS_069,footsteps_069.wav,footsteps,Critical Footsteps,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.36,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (footsteps)
